Country Name,Country Code,Indicator Name,Indicator Code,Valor_Inicial,Ano_Inicial,Valor_Final,Ano_Final,Crescimento_Absoluto,Crescimento_Percentual
Dominica,DMA,Expenditure on primary as % of government expenditure on education (%),SE.XPD.PRIM.ZS,47.2502593994141,1990.0,47.2502593994141,2017.0,0.0,0.0
Dominica,DMA,Government expenditure on education as % of GDP (%),SE.XPD.TOTL.GD.ZS,7.16059017181396,1990.0,4.99183988571166,2017.0,-2.1687502861023003,-30.287311996140957
Dominica,DMA,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,103.48201751709,1990.0,116.012321472168,2017.0,12.530303955077997,12.108677677267574
Dominica,DMA,"Gross enrolment ratio, secondary, both sexes (%)",SE.SEC.ENRR,70.013671875,1990.0,100.487892150879,2017.0,30.474220275879006,43.526099202862305
Dominica,DMA,"Primary completion rate, both sexes (%)",SE.PRM.CMPT.ZS,122.964668273926,1990.0,111.111106872559,2017.0,-11.853561401366989,-9.639810823513175
Dominica,DMA,"Teachers in primary education, both sexes (number)",SE.PRM.TCHR,439.0,1990.0,538.0,2017.0,99.0,22.55125284738041
Dominican Republic,DOM,Expenditure on primary as % of government expenditure on education (%),SE.XPD.PRIM.ZS,49.5962905883789,1990.0,58.6790313720703,2017.0,9.0827407836914,18.313346978049225
Dominican Republic,DOM,Government expenditure on education as % of GDP (%),SE.XPD.TOTL.GD.ZS,0.781180024147034,1990.0,2.04456996917725,2017.0,1.263389945030216,161.72839882966852
Dominican Republic,DOM,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,99.7683334350585,1990.0,103.490539550781,2017.0,3.7222061157225,3.7308492460138862
Dominican Republic,DOM,"Gross enrolment ratio, secondary, both sexes (%)",SE.SEC.ENRR,42.6449317932129,1990.0,77.8207168579102,2017.0,35.1757850646973,82.48526515475788
Dominican Republic,DOM,"Primary completion rate, both sexes (%)",SE.PRM.CMPT.ZS,61.9956817626953,1990.0,94.2195281982422,2017.0,32.2238464355469,51.977566048700155
Dominican Republic,DOM,"Teachers in primary education, both sexes (number)",SE.PRM.TCHR,41329.0,1990.0,71463.0,2017.0,30134.0,72.9124827602894
Ecuador,ECU,Expenditure on primary as % of government expenditure on education (%),SE.XPD.PRIM.ZS,34.2403106689453,1990.0,23.2551593780518,2017.0,-10.985151290893498,-32.082510573879304
Ecuador,ECU,Government expenditure on education as % of GDP (%),SE.XPD.TOTL.GD.ZS,1.99764001369476,1990.0,4.96322011947632,2017.0,2.96558010578156,148.45418020519793
Ecuador,ECU,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,123.520080566406,1990.0,107.622817993164,2017.0,-15.897262573241989,-12.870184750806906
Ecuador,ECU,"Gross enrolment ratio, secondary, both sexes (%)",SE.SEC.ENRR,58.3410415649414,1990.0,107.223258972168,2017.0,48.8822174072266,83.78701527434018
Ecuador,ECU,"Primary completion rate, both sexes (%)",SE.PRM.CMPT.ZS,95.5041809082031,1990.0,108.839736938477,2017.0,13.335556030273906,13.963321713728746
Ecuador,ECU,"Teachers in primary education, both sexes (number)",SE.PRM.TCHR,60608.0,1990.0,79588.8671875,2017.0,18980.8671875,31.317428701656546
"Egypt, Arab Rep.",EGY,Expenditure on primary as % of government expenditure on education (%),SE.XPD.PRIM.ZS,,,,,,
"Egypt, Arab Rep.",EGY,Government expenditure on education as % of GDP (%),SE.XPD.TOTL.GD.ZS,4.10541009902954,1990.0,3.75872993469238,2017.0,-0.34668016433716,-8.444470977920334
"Egypt, Arab Rep.",EGY,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,90.3530502319335,1990.0,103.929733276367,2017.0,13.576683044433508,15.026258670385317
"Egypt, Arab Rep.",EGY,"Gross enrolment ratio, secondary, both sexes (%)",SE.SEC.ENRR,75.2567901611328,1990.0,86.1023178100585,2017.0,10.845527648925696,14.411360922654643
"Egypt, Arab Rep.",EGY,"Primary completion rate, both sexes (%)",SE.PRM.CMPT.ZS,87.1091232299805,1990.0,103.823532104492,2017.0,16.714408874511506,19.1878970362072
"Egypt, Arab Rep.",EGY,"Teachers in primary education, both sexes (number)",SE.PRM.TCHR,261613.0,1990.0,480824.0,2017.0,219211.0,83.79208984263015
El Salvador,SLV,Expenditure on primary as % of government expenditure on education (%),SE.XPD.PRIM.ZS,58.1906700134277,1990.0,40.6445007324219,2017.0,-17.546169281005795,-30.152890965092784
El Salvador,SLV,Government expenditure on education as % of GDP (%),SE.XPD.TOTL.GD.ZS,2.3199200630188,1990.0,3.54505991935729,2017.0,1.2251398563384899,52.80957201362681
El Salvador,SLV,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,100.014953613281,1990.0,109.179130554199,2017.0,9.164176940918011,9.162806770227906
El Salvador,SLV,"Gross enrolment ratio, secondary, both sexes (%)",SE.SEC.ENRR,39.7454681396484,1990.0,79.425407409668,2017.0,39.679939270019595,99.83512870096645
El Salvador,SLV,"Primary completion rate, both sexes (%)",SE.PRM.CMPT.ZS,66.8140335083008,1990.0,100.436172485352,2017.0,33.62213897705121,50.32197161525068
El Salvador,SLV,"Teachers in primary education, both sexes (number)",SE.PRM.TCHR,22331.0,1990.0,24967.4609375,2017.0,2636.4609375,11.806282466078546
Equatorial Guinea,GNQ,Expenditure on primary as % of government expenditure on education (%),SE.XPD.PRIM.ZS,34.9321708679199,1990.0,34.9321708679199,2017.0,0.0,0.0
Equatorial Guinea,GNQ,Government expenditure on education as % of GDP (%),SE.XPD.TOTL.GD.ZS,2.18485999107361,1990.0,2.18485999107361,2017.0,0.0,0.0
Equatorial Guinea,GNQ,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,149.673797607422,1990.0,79.1203231811523,2017.0,-70.55347442626969,-47.138160155008386
Equatorial Guinea,GNQ,"Gross enrolment ratio, secondary, both sexes (%)",SE.SEC.ENRR,41.8316688537598,1990.0,27.3713092803955,2017.0,-14.4603595733643,-34.567971992503026
Equatorial Guinea,GNQ,"Primary completion rate, both sexes (%)",SE.PRM.CMPT.ZS,51.9579887390137,1990.0,50.4254302978516,2017.0,-1.5325584411621023,-2.9496107881700007
Equatorial Guinea,GNQ,"Teachers in primary education, both sexes (number)",SE.PRM.TCHR,1352.0,1990.0,4021.0,2017.0,2669.0,197.4112426035503
Eritrea,ERI,Expenditure on primary as % of government expenditure on education (%),SE.XPD.PRIM.ZS,42.8935317993164,1990.0,23.0667190551758,2017.0,-19.8268127441406,-46.223315992964196
Eritrea,ERI,Government expenditure on education as % of GDP (%),SE.XPD.TOTL.GD.ZS,1.63855004310608,1990.0,2.12700009346008,2017.0,0.4884500503539999,29.809895181967143
Eritrea,ERI,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,22.0718002319336,1990.0,49.6370697021484,2017.0,27.5652694702148,124.88908553246698
Eritrea,ERI,"Gross enrolment ratio, secondary, both sexes (%)",SE.SEC.ENRR,13.3972902297974,1990.0,30.5498600006104,2017.0,17.152569770813002,128.03014248854106
Eritrea,ERI,"Primary completion rate, both sexes (%)",SE.PRM.CMPT.ZS,17.8052406311035,1990.0,39.1374092102051,2017.0,21.332168579101598,119.80837002470497
Eritrea,ERI,"Teachers in primary education, both sexes (number)",SE.PRM.TCHR,3035.0,1990.0,8346.0,2017.0,5311.0,174.99176276771004
Estonia,EST,Expenditure on primary as % of government expenditure on education (%),SE.XPD.PRIM.ZS,25.4712600708008,1990.0,24.6063098907471,2017.0,-0.8649501800537003,-3.3957887346344653
Estonia,EST,Government expenditure on education as % of GDP (%),SE.XPD.TOTL.GD.ZS,6.07306003570557,1990.0,5.48163986206055,2017.0,-0.5914201736450195,-9.73842132578734
Estonia,EST,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,93.5188217163085,1990.0,98.4112091064453,2017.0,4.892387390136804,5.231446782956669
Estonia,EST,"Gross enrolment ratio, secondary, both sexes (%)",SE.SEC.ENRR,104.704170227051,1990.0,115.17822265625,2017.0,10.474052429199006,10.003472074212539
Estonia,EST,"Primary completion rate, both sexes (%)",SE.PRM.CMPT.ZS,79.6472625732422,1990.0,101.502563476563,2017.0,21.855300903320796,27.440115576129248
Estonia,EST,"Teachers in primary education, both sexes (number)",SE.PRM.TCHR,6580.0,1990.0,6578.0,2017.0,-2.0,-0.030395136778115502
Ethiopia,ETH,Expenditure on primary as % of government expenditure on education (%),SE.XPD.PRIM.ZS,46.0364990234375,1990.0,24.0459899902344,2017.0,-21.9905090332031,-47.767552919277335
Ethiopia,ETH,Government expenditure on education as % of GDP (%),SE.XPD.TOTL.GD.ZS,2.35420989990234,1990.0,4.50051021575928,2017.0,2.14630031585694,91.16860463232165
Ethiopia,ETH,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,35.3172607421875,1990.0,102.122062683105,2017.0,66.8048019409175,189.1562384426865
Ethiopia,ETH,"Gross enrolment ratio, secondary, both sexes (%)",SE.SEC.ENRR,13.8903102874756,1990.0,35.1732482910156,2017.0,21.282938003539996,153.2214728329724
Ethiopia,ETH,"Primary completion rate, both sexes (%)",SE.PRM.CMPT.ZS,14.1036500930786,1990.0,54.3953018188477,2017.0,40.2916517257691,285.68244007657506
Ethiopia,ETH,"Teachers in primary education, both sexes (number)",SE.PRM.TCHR,65450.0,1990.0,259636.0,2017.0,194186.0,296.6936592818946
Faroe Islands,FRO,Expenditure on primary as % of government expenditure on education (%),SE.XPD.PRIM.ZS,,,,,,
Faroe Islands,FRO,Government expenditure on education as % of GDP (%),SE.XPD.TOTL.GD.ZS,,,,,,
Faroe Islands,FRO,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,,,,,,
Faroe Islands,FRO,"Gross enrolment ratio, secondary, both sexes (%)",SE.SEC.ENRR,,,,,,
Faroe Islands,FRO,"Primary completion rate, both sexes (%)",SE.PRM.CMPT.ZS,,,,,,
Faroe Islands,FRO,"Teachers in primary education, both sexes (number)",SE.PRM.TCHR,,,,,,
Fiji,FJI,Expenditure on primary as % of government expenditure on education (%),SE.XPD.PRIM.ZS,39.0849914550781,1990.0,38.6038513183594,2017.0,-0.48114013671869316,-1.2310099575477362
Fiji,FJI,Government expenditure on education as % of GDP (%),SE.XPD.TOTL.GD.ZS,5.512619972229,1990.0,3.88288998603821,2017.0,-1.6297299861907906,-29.563619375195522
Fiji,FJI,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,108.715370178223,1990.0,105.544822692871,2017.0,-3.170547485352003,-2.9163746397168615
Fiji,FJI,"Gross enrolment ratio, secondary, both sexes (%)",SE.SEC.ENRR,76.6991729736328,1990.0,88.6682510375977,2017.0,11.9690780639649,15.605224411063157
Fiji,FJI,"Primary completion rate, both sexes (%)",SE.PRM.CMPT.ZS,105.126792907715,1990.0,106.367317199707,2017.0,1.2405242919920028,1.180026763568247
Fiji,FJI,"Teachers in primary education, both sexes (number)",SE.PRM.TCHR,4644.0,1990.0,3671.0,2017.0,-973.0,-20.95176571920758
Finland,FIN,Expenditure on primary as % of government expenditure on education (%),SE.XPD.PRIM.ZS,30.8205890655518,1990.0,19.1145000457764,2017.0,-11.706089019775401,-37.9813928762942
Finland,FIN,Government expenditure on education as % of GDP (%),SE.XPD.TOTL.GD.ZS,5.33590984344482,1990.0,7.16809988021851,2017.0,1.8321900367736905,34.33697514632001
Finland,FIN,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,98.6158065795898,1990.0,101.533729553223,2017.0,2.917922973633196,2.958879590239147
Finland,FIN,"Gross enrolment ratio, secondary, both sexes (%)",SE.SEC.ENRR,114.574981689453,1990.0,149.456085205078,2017.0,34.881103515625014,30.443909308375595
Finland,FIN,"Primary completion rate, both sexes (%)",SE.PRM.CMPT.ZS,101.788070678711,1990.0,100.169921875,2017.0,-1.6181488037109943,-1.5897234252711212
Finland,FIN,"Teachers in primary education, both sexes (number)",SE.PRM.TCHR,23294.0,1990.0,26385.0,2017.0,3091.0,13.269511462179102
France,FRA,Expenditure on primary as % of government expenditure on education (%),SE.XPD.PRIM.ZS,20.1632995605469,1990.0,20.6904296875,2017.0,0.5271301269531001,2.61430489275934
France,FRA,Government expenditure on education as % of GDP (%),SE.XPD.TOTL.GD.ZS,4.48646020889282,1990.0,5.49299001693726,2017.0,1.0065298080444407,22.434831942771975
France,FRA,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,112.324546813965,1990.0,105.358360290527,2017.0,-6.966186523437997,-6.201838085290108
France,FRA,"Gross enrolment ratio, secondary, both sexes (%)",SE.SEC.ENRR,96.8509216308594,1990.0,110.644012451172,2017.0,13.7930908203126,14.241568988764003
France,FRA,"Primary completion rate, both sexes (%)",SE.PRM.CMPT.ZS,105.219772338867,1990.0,97.4397277832031,2017.0,-7.780044555663906,-7.394089896533681
France,FRA,"Teachers in primary education, both sexes (number)",SE.PRM.TCHR,219182.0,1990.0,229471.0,2017.0,10289.0,4.694272339881925
French Polynesia,PYF,Expenditure on primary as % of government expenditure on education (%),SE.XPD.PRIM.ZS,,,,,,
French Polynesia,PYF,Government expenditure on education as % of GDP (%),SE.XPD.TOTL.GD.ZS,,,,,,
French Polynesia,PYF,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,,,,,,
French Polynesia,PYF,"Gross enrolment ratio, secondary, both sexes (%)",SE.SEC.ENRR,,,,,,
French Polynesia,PYF,"Primary completion rate, both sexes (%)",SE.PRM.CMPT.ZS,,,,,,
French Polynesia,PYF,"Teachers in primary education, both sexes (number)",SE.PRM.TCHR,1936.0,1990.0,2052.0,2017.0,116.0,5.991735537190083
Gabon,GAB,Expenditure on primary as % of government expenditure on education (%),SE.XPD.PRIM.ZS,50.4635314941406,1990.0,29.2354907989502,2017.0,-21.228040695190398,-42.066102126949275
Gabon,GAB,Government expenditure on education as % of GDP (%),SE.XPD.TOTL.GD.ZS,2.80601000785828,1990.0,2.66616988182068,2017.0,-0.13984012603759988,-4.983593274648885
Gabon,GAB,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,135.968963623047,1990.0,141.993423461914,2017.0,6.024459838867017,4.430761019528622
Gabon,GAB,"Gross enrolment ratio, secondary, both sexes (%)",SE.SEC.ENRR,38.9673690795898,1990.0,53.303638458252,2017.0,14.336269378662202,36.79044728265015
Gabon,GAB,"Primary completion rate, both sexes (%)",SE.PRM.CMPT.ZS,59.7059516906738,1990.0,71.9046936035156,2017.0,12.198741912841797,20.43136666850462
Gabon,GAB,"Teachers in primary education, both sexes (number)",SE.PRM.TCHR,4782.0,1990.0,12961.0,2017.0,8179.0,171.03722291928062
"Gambia, The",GMB,Expenditure on primary as % of government expenditure on education (%),SE.XPD.PRIM.ZS,39.177490234375,1990.0,51.809211730957,2017.0,12.631721496582003,32.24229377893818
"Gambia, The",GMB,Government expenditure on education as % of GDP (%),SE.XPD.TOTL.GD.ZS,2.82583999633789,1990.0,2.76770997047424,2017.0,-0.058130025863650125,-2.05708836802448
"Gambia, The",GMB,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,57.1828804016113,1990.0,93.4370193481445,2017.0,36.2541389465332,63.40033711472785
"Gambia, The",GMB,"Gross enrolment ratio, secondary, both sexes (%)",SE.SEC.ENRR,17.186149597168,1990.0,57.451831817627,2017.0,40.265682220459,234.29146821283416
"Gambia, The",GMB,"Primary completion rate, both sexes (%)",SE.PRM.CMPT.ZS,41.7557411193848,1990.0,70.5433883666992,2017.0,28.787647247314403,68.94296802206667
"Gambia, The",GMB,"Teachers in primary education, both sexes (number)",SE.PRM.TCHR,2504.0,1990.0,7325.0,2017.0,4821.0,192.53194888178913
Georgia,GEO,Expenditure on primary as % of government expenditure on education (%),SE.XPD.PRIM.ZS,35.9998092651367,1990.0,34.3392486572266,2017.0,-1.6605606079100994,-4.612692794231653
Georgia,GEO,Government expenditure on education as % of GDP (%),SE.XPD.TOTL.GD.ZS,6.91565990447998,1990.0,1.98330998420715,2017.0,-4.93234992027283,-71.32146445023479
Georgia,GEO,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,97.411521911621,1990.0,116.784652709961,2017.0,19.37313079834,19.887925389274535
Georgia,GEO,"Gross enrolment ratio, secondary, both sexes (%)",SE.SEC.ENRR,94.6380996704102,1990.0,103.681617736816,2017.0,9.043518066405795,9.555895667707881
Georgia,GEO,"Primary completion rate, both sexes (%)",SE.PRM.CMPT.ZS,84.2870712280273,1990.0,120.68480682373,2017.0,36.3977355957027,43.1830588789039
Georgia,GEO,"Teachers in primary education, both sexes (number)",SE.PRM.TCHR,20473.0,1990.0,32001.0,2017.0,11528.0,56.30830850388316
Germany,DEU,Expenditure on primary as % of government expenditure on education (%),SE.XPD.PRIM.ZS,1.25800001621246,1990.0,12.793399810791,2017.0,11.53539979457854,916.9634058756926
Germany,DEU,Government expenditure on education as % of GDP (%),SE.XPD.TOTL.GD.ZS,4.41016006469727,1990.0,4.95218992233276,2017.0,0.54202985763549,12.290480383566237
Germany,DEU,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,101.876052856445,1990.0,104.969528198242,2017.0,3.093475341797003,3.036508831134303
Germany,DEU,"Gross enrolment ratio, secondary, both sexes (%)",SE.SEC.ENRR,99.4825210571289,1990.0,102.665397644043,2017.0,3.182876586914091,3.199432978871022
Germany,DEU,"Primary completion rate, both sexes (%)",SE.PRM.CMPT.ZS,100.360900878906,1990.0,102.582511901855,2017.0,2.2216110229490056,2.2136220415454115
Germany,DEU,"Teachers in primary education, both sexes (number)",SE.PRM.TCHR,215414.0,1990.0,235570.796875,2017.0,20156.796875,9.357236240448625
Ghana,GHA,Expenditure on primary as % of government expenditure on education (%),SE.XPD.PRIM.ZS,41.5352897644042,1990.0,21.6972808837891,2017.0,-19.838008880615096,-47.76181650143753
Ghana,GHA,Government expenditure on education as % of GDP (%),SE.XPD.TOTL.GD.ZS,4.11037015914916,1990.0,6.17854976654053,2017.0,2.06817960739137,50.316140087477656
Ghana,GHA,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,71.6001510620117,1990.0,108.001403808594,2017.0,36.4012527465823,50.83963121119085
Ghana,GHA,"Gross enrolment ratio, secondary, both sexes (%)",SE.SEC.ENRR,35.9474411010742,1990.0,62.1050415039063,2017.0,26.157600402832102,72.76623760029041
Ghana,GHA,"Primary completion rate, both sexes (%)",SE.PRM.CMPT.ZS,65.6092071533203,1990.0,101.100471496582,2017.0,35.491264343261705,54.09494472372326
Ghana,GHA,"Teachers in primary education, both sexes (number)",SE.PRM.TCHR,62859.0,1990.0,142520.0,2017.0,79661.0,126.72966480535803
Greece,GRC,Expenditure on primary as % of government expenditure on education (%),SE.XPD.PRIM.ZS,26.9871006011963,1990.0,27.006010055542,2017.0,0.018909454345699572,0.07006849170325968
Greece,GRC,Government expenditure on education as % of GDP (%),SE.XPD.TOTL.GD.ZS,2.04608011245728,1990.0,3.96878004074097,2017.0,1.92269992828369,93.96992407958973
Greece,GRC,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,99.3855972290039,1990.0,97.620018005371,2017.0,-1.765579223632912,-1.776494052316928
Greece,GRC,"Gross enrolment ratio, secondary, both sexes (%)",SE.SEC.ENRR,94.929557800293,1990.0,106.499359130859,2017.0,11.569801330566008,12.187775439664271
Greece,GRC,"Primary completion rate, both sexes (%)",SE.PRM.CMPT.ZS,100.31714630127,1990.0,95.9330902099609,2017.0,-4.384056091309105,-4.370196175779379
Greece,GRC,"Teachers in primary education, both sexes (number)",SE.PRM.TCHR,42485.0,1990.0,66551.0,2017.0,24066.0,56.64587501471108
Greenland,GRL,Expenditure on primary as % of government expenditure on education (%),SE.XPD.PRIM.ZS,,,,,,
Greenland,GRL,Government expenditure on education as % of GDP (%),SE.XPD.TOTL.GD.ZS,,,,,,
Greenland,GRL,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,,,,,,
Greenland,GRL,"Gross enrolment ratio, secondary, both sexes (%)",SE.SEC.ENRR,,,,,,
Greenland,GRL,"Primary completion rate, both sexes (%)",SE.PRM.CMPT.ZS,,,,,,
Greenland,GRL,"Teachers in primary education, both sexes (number)",SE.PRM.TCHR,,,,,,
Grenada,GRD,Expenditure on primary as % of government expenditure on education (%),SE.XPD.PRIM.ZS,36.3840217590332,1990.0,36.3840217590332,2017.0,0.0,0.0
Grenada,GRD,Government expenditure on education as % of GDP (%),SE.XPD.TOTL.GD.ZS,3.92673993110657,1990.0,3.92673993110657,2017.0,0.0,0.0
Grenada,GRD,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,117.222831726074,1990.0,104.86701965332,2017.0,-12.355812072754006,-10.540448384344641
Grenada,GRD,"Gross enrolment ratio, secondary, both sexes (%)",SE.SEC.ENRR,91.1875915527344,1990.0,99.1796264648438,2017.0,7.992034912109403,8.764388636679318
Grenada,GRD,"Primary completion rate, both sexes (%)",SE.PRM.CMPT.ZS,92.9445571899414,1990.0,89.4354400634766,2017.0,-3.509117126464801,-3.775495018275866
Grenada,GRD,"Teachers in primary education, both sexes (number)",SE.PRM.TCHR,763.0,1990.0,791.0,2017.0,28.0,3.669724770642202
Guam,GUM,Expenditure on primary as % of government expenditure on education (%),SE.XPD.PRIM.ZS,,,,,,
Guam,GUM,Government expenditure on education as % of GDP (%),SE.XPD.TOTL.GD.ZS,,,,,,
Guam,GUM,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,,,,,,
Guam,GUM,"Gross enrolment ratio, secondary, both sexes (%)",SE.SEC.ENRR,,,,,,
Guam,GUM,"Primary completion rate, both sexes (%)",SE.PRM.CMPT.ZS,,,,,,
Guam,GUM,"Teachers in primary education, both sexes (number)",SE.PRM.TCHR,,,,,,
Guatemala,GTM,Expenditure on primary as % of government expenditure on education (%),SE.XPD.PRIM.ZS,52.981128692627,1990.0,49.9158897399902,2017.0,-3.065238952636804,-5.785529731576615
Guatemala,GTM,Government expenditure on education as % of GDP (%),SE.XPD.TOTL.GD.ZS,1.66575002670288,1990.0,2.95595002174377,2017.0,1.29019999504089,77.45459849066675
Guatemala,GTM,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,74.1594696044922,1990.0,101.791412353516,2017.0,27.631942749023793,37.26016771208136
Guatemala,GTM,"Gross enrolment ratio, secondary, both sexes (%)",SE.SEC.ENRR,22.6284408569336,1990.0,65.6267013549805,2017.0,42.998260498046896,190.0186617801012
Guatemala,GTM,"Primary completion rate, both sexes (%)",SE.PRM.CMPT.ZS,45.7510681152344,1990.0,84.7096633911133,2017.0,38.95859527587889,85.15341145206243
Guatemala,GTM,"Teachers in primary education, both sexes (number)",SE.PRM.TCHR,36757.0,1990.0,116719.0,2017.0,79962.0,217.54223685284435
Guinea,GIN,Expenditure on primary as % of government expenditure on education (%),SE.XPD.PRIM.ZS,32.4954681396484,1990.0,38.9059982299805,2017.0,6.410530090332095,19.727458803741538
Guinea,GIN,Government expenditure on education as % of GDP (%),SE.XPD.TOTL.GD.ZS,2.01899003982544,1990.0,3.20816993713379,2017.0,1.18917989730835,58.89974065504382
Guinea,GIN,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,34.8156890869141,1990.0,91.2581787109375,2017.0,56.4424896240234,162.11797354669622
Guinea,GIN,"Gross enrolment ratio, secondary, both sexes (%)",SE.SEC.ENRR,11.1051301956177,1990.0,38.8232688903809,2017.0,27.7181386947632,249.597602247845
Guinea,GIN,"Primary completion rate, both sexes (%)",SE.PRM.CMPT.ZS,19.9277095794678,1990.0,61.7558517456055,2017.0,41.828142166137695,209.89939661321975
Guinea,GIN,"Teachers in primary education, both sexes (number)",SE.PRM.TCHR,8113.0,1990.0,37938.0,2017.0,29825.0,367.61986934549486
Guinea-Bissau,GNB,Expenditure on primary as % of government expenditure on education (%),SE.XPD.PRIM.ZS,46.7200317382813,1990.0,64.4177474975585,2017.0,17.697715759277195,37.88035902547579
Guinea-Bissau,GNB,Government expenditure on education as % of GDP (%),SE.XPD.TOTL.GD.ZS,5.25344991683959,1990.0,2.17313003540039,2017.0,-3.0803198814391997,-58.63422951012507
Guinea-Bissau,GNB,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,45.8836212158203,1990.0,113.654983520508,2017.0,67.7713623046877,147.70273249775823
Guinea-Bissau,GNB,"Gross enrolment ratio, secondary, both sexes (%)",SE.SEC.ENRR,17.1875801086426,1990.0,32.6411781311035,2017.0,15.453598022460902,89.91142397463048
Guinea-Bissau,GNB,"Primary completion rate, both sexes (%)",SE.PRM.CMPT.ZS,26.8962306976318,1990.0,62.1748199462891,2017.0,35.2785892486573,131.1655512077518
Guinea-Bissau,GNB,"Teachers in primary education, both sexes (number)",SE.PRM.TCHR,3405.0,1990.0,5371.0,2017.0,1966.0,57.73861967694567
Guyana,GUY,Expenditure on primary as % of government expenditure on education (%),SE.XPD.PRIM.ZS,43.0802993774414,1990.0,30.5553703308105,2017.0,-12.524929046630898,-29.073449413374924
Guyana,GUY,Government expenditure on education as % of GDP (%),SE.XPD.TOTL.GD.ZS,3.72445011138916,1990.0,3.19215989112854,2017.0,-0.5322902202606201,-14.291780110919097
Guyana,GUY,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,107.188690185547,1990.0,85.4383697509766,2017.0,-21.750320434570398,-20.2916188237023
Guyana,GUY,"Gross enrolment ratio, secondary, both sexes (%)",SE.SEC.ENRR,82.9159469604492,1990.0,89.3368377685547,2017.0,6.420890808105497,7.743855124959562
Guyana,GUY,"Primary completion rate, both sexes (%)",SE.PRM.CMPT.ZS,97.4578323364258,1990.0,84.0708923339844,2017.0,-13.386940002441392,-13.73613559988641
Guyana,GUY,"Teachers in primary education, both sexes (number)",SE.PRM.TCHR,3509.0,1990.0,4079.0,2017.0,570.0,16.243944143630664
Haiti,HTI,Expenditure on primary as % of government expenditure on education (%),SE.XPD.PRIM.ZS,58.9214210510254,1990.0,58.9214210510254,2017.0,0.0,0.0
Haiti,HTI,Government expenditure on education as % of GDP (%),SE.XPD.TOTL.GD.ZS,1.07398998737335,1990.0,1.07398998737335,2017.0,0.0,0.0
Haiti,HTI,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,74.7760162353516,1990.0,111.877838134766,2017.0,37.10182189941439,49.617275387658175
Haiti,HTI,"Gross enrolment ratio, secondary, both sexes (%)",SE.SEC.ENRR,,,,,,
Haiti,HTI,"Primary completion rate, both sexes (%)",SE.PRM.CMPT.ZS,48.1699485778809,1990.0,48.1699485778809,2017.0,0.0,0.0
Haiti,HTI,"Teachers in primary education, both sexes (number)",SE.PRM.TCHR,25605.0,1990.0,44472.0,2017.0,18867.0,73.68482718219099
Honduras,HND,Expenditure on primary as % of government expenditure on education (%),SE.XPD.PRIM.ZS,48.4551887512207,1990.0,48.9004211425781,2017.0,0.44523239135739345,0.9188538995138616
Honduras,HND,Government expenditure on education as % of GDP (%),SE.XPD.TOTL.GD.ZS,3.39836001396179,1990.0,5.86775016784667,2017.0,2.4693901538848797,72.6641716516102
Honduras,HND,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,106.978309631348,1990.0,110.713768005371,2017.0,3.735458374022997,3.491790426391623
Honduras,HND,"Gross enrolment ratio, secondary, both sexes (%)",SE.SEC.ENRR,32.9560890197754,1990.0,70.7755889892578,2017.0,37.8194999694824,114.75724545709505
Honduras,HND,"Primary completion rate, both sexes (%)",SE.PRM.CMPT.ZS,64.0622100830078,1990.0,92.4693298339844,2017.0,28.407119750976605,44.34302175052724
Honduras,HND,"Teachers in primary education, both sexes (number)",SE.PRM.TCHR,25539.0,1990.0,39599.0,2017.0,14060.0,55.05305611026273
